"ITTER107"	"TIPO_DATO15"	"SEXISTAT1"	"ETA1"	"TIME"	"Value"	"Flag Codes"
"010030"	"JAN"	"9"	"TOTAL"	"2018"	4	
"017094"	"JAN"	"9"	"TOTAL"	"2018"	31	
"016128"	"JAN"	"9"	"TOTAL"	"2018"	564	
"014038"	"JAN"	"9"	"TOTAL"	"2018"	32	
"017095"	"JAN"	"9"	"TOTAL"	"2018"	14	
"012091"	"JAN"	"9"	"TOTAL"	"2018"	55	
"028047"	"JAN"	"9"	"TOTAL"	"2018"	93	
"025033"	"JAN"	"9"	"TOTAL"	"2018"	121	
"002072"	"JAN"	"9"	"TOTAL"	"2018"	24	
"006089"	"JAN"	"9"	"TOTAL"	"2018"	56	
"056033"	"JAN"	"9"	"TOTAL"	"2018"	74	
"084022"	"JAN"	"9"	"TOTAL"	"2018"	76	
"071028"	"JAN"	"9"	"TOTAL"	"2018"	1223	
"051021"	"JAN"	"9"	"TOTAL"	"2018"	247	
"008033"	"JAN"	"9"	"TOTAL"	"2018"	81	
"070033"	"JAN"	"9"	"TOTAL"	"2018"	18	
"066051"	"JAN"	"9"	"TOTAL"	"2018"	873	
"066052"	"JAN"	"9"	"TOTAL"	"2018"	95	
"033026"	"JAN"	"9"	"TOTAL"	"2018"	364	
"001138"	"JAN"	"9"	"TOTAL"	"2018"	25	
"055016"	"JAN"	"9"	"TOTAL"	"2018"	79	
"039012"	"JAN"	"9"	"TOTAL"	"2018"	3911	
"024053"	"JAN"	"9"	"TOTAL"	"2018"	292	
"012092"	"JAN"	"9"	"TOTAL"	"2018"	1150	
"013135"	"JAN"	"9"	"TOTAL"	"2018"	187	
"091043"	"JAN"	"9"	"TOTAL"	"2018"	24	
"010031"	"JAN"	"9"	"TOTAL"	"2018"	35	
"017096"	"JAN"	"9"	"TOTAL"	"2018"	2080	
"041022"	"JAN"	"9"	"TOTAL"	"2018"	240	
"018084"	"JAN"	"9"	"TOTAL"	"2018"	181	
"078069"	"JAN"	"9"	"TOTAL"	"2018"	72	
"064045"	"JAN"	"9"	"TOTAL"	"2018"	25	
"070034"	"JAN"	"9"	"TOTAL"	"2018"	9	
"013136"	"JAN"	"9"	"TOTAL"	"2018"	308	
"013137"	"JAN"	"9"	"TOTAL"	"2018"	213	
"016129"	"JAN"	"9"	"TOTAL"	"2018"	303	
"013138"	"JAN"	"9"	"TOTAL"	"2018"	679	
"061046"	"JAN"	"9"	"TOTAL"	"2018"	730	
"022109"	"JAN"	"9"	"TOTAL"	"2018"	7	
"001139"	"JAN"	"9"	"TOTAL"	"2018"	763	
"001140"	"JAN"	"9"	"TOTAL"	"2018"	10	
"030051"	"JAN"	"9"	"TOTAL"	"2018"	34	
"029031"	"JAN"	"9"	"TOTAL"	"2018"	330	
"024054"	"JAN"	"9"	"TOTAL"	"2018"	89	
"001141"	"JAN"	"9"	"TOTAL"	"2018"	33	
"021044"	"JAN"	"9"	"TOTAL"	"2018"	69	
"065064"	"JAN"	"9"	"TOTAL"	"2018"	50	
"012093"	"JAN"	"9"	"TOTAL"	"2018"	122	
"016130"	"JAN"	"9"	"TOTAL"	"2018"	54	
"035026"	"JAN"	"9"	"TOTAL"	"2018"	1496	
"078070"	"JAN"	"9"	"TOTAL"	"2018"	285	
"098033"	"JAN"	"9"	"TOTAL"	"2018"	18	
"094025"	"JAN"	"9"	"TOTAL"	"2018"	89	
"070035"	"JAN"	"9"	"TOTAL"	"2018"	20	
"094026"	"JAN"	"9"	"TOTAL"	"2018"	104	
"001142"	"JAN"	"9"	"TOTAL"	"2018"	45	
"061047"	"JAN"	"9"	"TOTAL"	"2018"	287	
"041023"	"JAN"	"9"	"TOTAL"	"2018"	255	
"108029"	"JAN"	"9"	"TOTAL"	"2018"	518	
"017097"	"JAN"	"9"	"TOTAL"	"2018"	215	
"091044"	"JAN"	"9"	"TOTAL"	"2018"	248	
"004112"	"JAN"	"9"	"TOTAL"	"2018"	4	
"103039"	"JAN"	"9"	"TOTAL"	"2018"	11	
"061048"	"JAN"	"9"	"TOTAL"	"2018"	1027	
"014035"	"JAN"	"9"	"TOTAL"	"2018"	17	
"019055"	"JAN"	"9"	"TOTAL"	"2018"	200	
"016131"	"JAN"	"9"	"TOTAL"	"2018"	519	
"103040"	"JAN"	"9"	"TOTAL"	"2018"	47	
"059013"	"JAN"	"9"	"TOTAL"	"2018"	222	
"070036"	"JAN"	"9"	"TOTAL"	"2018"	48	
"017098"	"JAN"	"9"	"TOTAL"	"2018"	0	
"015130"	"JAN"	"9"	"TOTAL"	"2018"	2755	
"003088"	"JAN"	"9"	"TOTAL"	"2018"	111	
"018085"	"JAN"	"9"	"TOTAL"	"2018"	149	
"054026"	"JAN"	"9"	"TOTAL"	"2018"	1477	
"079068"	"JAN"	"9"	"TOTAL"	"2018"	29	
"004113"	"JAN"	"9"	"TOTAL"	"2018"	172	
"004114"	"JAN"	"9"	"TOTAL"	"2018"	164	
"066053"	"JAN"	"9"	"TOTAL"	"2018"	265	
"109010"	"JAN"	"9"	"TOTAL"	"2018"	192	
"053013"	"JAN"	"9"	"TOTAL"	"2018"	279	
"058052"	"JAN"	"9"	"TOTAL"	"2018"	258	
"057035"	"JAN"	"9"	"TOTAL"	"2018"	312	
"065065"	"JAN"	"9"	"TOTAL"	"2018"	28	
"075039"	"JAN"	"9"	"TOTAL"	"2018"	321	
"009035"	"JAN"	"9"	"TOTAL"	"2018"	51	
"001143"	"JAN"	"9"	"TOTAL"	"2018"	14	
"020029"	"JAN"	"9"	"TOTAL"	"2018"	171	
"015131"	"JAN"	"9"	"TOTAL"	"2018"	452	
"096030"	"JAN"	"9"	"TOTAL"	"2018"	31	
"030052"	"JAN"	"9"	"TOTAL"	"2018"	90	
"095083"	"JAN"	"9"	"TOTAL"	"2018"	19	
"021045"	"JAN"	"9"	"TOTAL"	"2018"	148	
"013139"	"JAN"	"9"	"TOTAL"	"2018"	60	
"079069"	"JAN"	"9"	"TOTAL"	"2018"	531	
"078071"	"JAN"	"9"	"TOTAL"	"2018"	30	
"102020"	"JAN"	"9"	"TOTAL"	"2018"	159	
"042023"	"JAN"	"9"	"TOTAL"	"2018"	496	
"099022"	"JAN"	"9"	"TOTAL"	"2018"	36	
"065066"	"JAN"	"9"	"TOTAL"	"2018"	121	
"098034"	"JAN"	"9"	"TOTAL"	"2018"	82	
"017099"	"JAN"	"9"	"TOTAL"	"2018"	568	
"011018"	"JAN"	"9"	"TOTAL"	"2018"	31	
"030053"	"JAN"	"9"	"TOTAL"	"2018"	367	
"019056"	"JAN"	"9"	"TOTAL"	"2018"	95	
"037035"	"JAN"	"9"	"TOTAL"	"2018"	872	
"030054"	"JAN"	"9"	"TOTAL"	"2018"	36	
"023045"	"JAN"	"9"	"TOTAL"	"2018"	401	
"022110"	"JAN"	"9"	"TOTAL"	"2018"	332	
"017100"	"JAN"	"9"	"TOTAL"	"2018"	128	
"098035"	"JAN"	"9"	"TOTAL"	"2018"	268	
"103041"	"JAN"	"9"	"TOTAL"	"2018"	50	
"087022"	"JAN"	"9"	"TOTAL"	"2018"	98	
"083043"	"JAN"	"9"	"TOTAL"	"2018"	80	
"012095"	"JAN"	"9"	"TOTAL"	"2018"	77	
"097045"	"JAN"	"9"	"TOTAL"	"2018"	528	
"078072"	"JAN"	"9"	"TOTAL"	"2018"	17	
"009036"	"JAN"	"9"	"TOTAL"	"2018"	36	
"021046"	"JAN"	"9"	"TOTAL"	"2018"	365	
"012096"	"JAN"	"9"	"TOTAL"	"2018"	1239	
"024055"	"JAN"	"9"	"TOTAL"	"2018"	1198	
"017101"	"JAN"	"9"	"TOTAL"	"2018"	75	
"022111"	"JAN"	"9"	"TOTAL"	"2018"	63	
"044027"	"JAN"	"9"	"TOTAL"	"2018"	110	
"083044"	"JAN"	"9"	"TOTAL"	"2018"	12	
"006090"	"JAN"	"9"	"TOTAL"	"2018"	3	
"078073"	"JAN"	"9"	"TOTAL"	"2018"	48	
"080044"	"JAN"	"9"	"TOTAL"	"2018"	64	
"091046"	"JAN"	"9"	"TOTAL"	"2018"	14	
"053014"	"JAN"	"9"	"TOTAL"	"2018"	1023	
"083045"	"JAN"	"9"	"TOTAL"	"2018"	17	
"078074"	"JAN"	"9"	"TOTAL"	"2018"	190	
"058053"	"JAN"	"9"	"TOTAL"	"2018"	81	
"097046"	"JAN"	"9"	"TOTAL"	"2018"	493	
"003090"	"JAN"	"9"	"TOTAL"	"2018"	9	
"073012"	"JAN"	"9"	"TOTAL"	"2018"	990	
"017102"	"JAN"	"9"	"TOTAL"	"2018"	639	
"017103"	"JAN"	"9"	"TOTAL"	"2018"	1811	
"071029"	"JAN"	"9"	"TOTAL"	"2018"	1467	
"004115"	"JAN"	"9"	"TOTAL"	"2018"	207	
"078075"	"JAN"	"9"	"TOTAL"	"2018"	73	
"087057"	"JAN"	"9"	"TOTAL"	"2018"	13	
"093025"	"JAN"	"9"	"TOTAL"	"2018"	1144	
"064046"	"JAN"	"9"	"TOTAL"	"2018"	170	
"068022"	"JAN"	"9"	"TOTAL"	"2018"	197	
"026037"	"JAN"	"9"	"TOTAL"	"2018"	957	
"004116"	"JAN"	"9"	"TOTAL"	"2018"	335	
"014039"	"JAN"	"9"	"TOTAL"	"2018"	63	
"030055"	"JAN"	"9"	"TOTAL"	"2018"	741	
"058054"	"JAN"	"9"	"TOTAL"	"2018"	625	
"016132"	"JAN"	"9"	"TOTAL"	"2018"	506	
"090038"	"JAN"	"9"	"TOTAL"	"2018"	4	
"092037"	"JAN"	"9"	"TOTAL"	"2018"	147	
"036019"	"JAN"	"9"	"TOTAL"	"2018"	1541	
"063041"	"JAN"	"9"	"TOTAL"	"2018"	1740	
"023046"	"JAN"	"9"	"TOTAL"	"2018"	138	
"058055"	"JAN"	"9"	"TOTAL"	"2018"	47	
"030056"	"JAN"	"9"	"TOTAL"	"2018"	67	
"078076"	"JAN"	"9"	"TOTAL"	"2018"	37	
"078077"	"JAN"	"9"	"TOTAL"	"2018"	66	
"036020"	"JAN"	"9"	"TOTAL"	"2018"	605	
"003091"	"JAN"	"9"	"TOTAL"	"2018"	138	
"024056"	"JAN"	"9"	"TOTAL"	"2018"	602	
"005061"	"JAN"	"9"	"TOTAL"	"2018"	41	
"076044"	"JAN"	"9"	"TOTAL"	"2018"	109	
"015134"	"JAN"	"9"	"TOTAL"	"2018"	381	
"020031"	"JAN"	"9"	"TOTAL"	"2018"	557	
"079071"	"JAN"	"9"	"TOTAL"	"2018"	13	
"058056"	"JAN"	"9"	"TOTAL"	"2018"	1476	
"079072"	"JAN"	"9"	"TOTAL"	"2018"	53	
"057036"	"JAN"	"9"	"TOTAL"	"2018"	0	
"017104"	"JAN"	"9"	"TOTAL"	"2018"	422	
"012097"	"JAN"	"9"	"TOTAL"	"2018"	323	
"049010"	"JAN"	"9"	"TOTAL"	"2018"	173	
"049011"	"JAN"	"9"	"TOTAL"	"2018"	136	
"061049"	"JAN"	"9"	"TOTAL"	"2018"	1122	
"051022"	"JAN"	"9"	"TOTAL"	"2018"	269	
"018086"	"JAN"	"9"	"TOTAL"	"2018"	189	
"027020"	"JAN"	"9"	"TOTAL"	"2018"	1149	
"021047"	"JAN"	"9"	"TOTAL"	"2018"	175	
"004117"	"JAN"	"9"	"TOTAL"	"2018"	369	
"026038"	"JAN"	"9"	"TOTAL"	"2018"	648	
"001144"	"JAN"	"9"	"TOTAL"	"2018"	28	
"005062"	"JAN"	"9"	"TOTAL"	"2018"	21	
"004118"	"JAN"	"9"	"TOTAL"	"2018"	123	
"110005"	"JAN"	"9"	"TOTAL"	"2018"	243	
"097047"	"JAN"	"9"	"TOTAL"	"2018"	11	
"020032"	"JAN"	"9"	"TOTAL"	"2018"	63	
"013143"	"JAN"	"9"	"TOTAL"	"2018"	2198	
"031010"	"JAN"	"9"	"TOTAL"	"2018"	49	
"085008"	"JAN"	"9"	"TOTAL"	"2018"	18	
"063042"	"JAN"	"9"	"TOTAL"	"2018"	242	
"063043"	"JAN"	"9"	"TOTAL"	"2018"	1112	
"080045"	"JAN"	"9"	"TOTAL"	"2018"	297	
"082046"	"JAN"	"9"	"TOTAL"	"2018"	94	
"058057"	"JAN"	"9"	"TOTAL"	"2018"	4216	
"021048"	"JAN"	"9"	"TOTAL"	"2018"	232	
"047007"	"JAN"	"9"	"TOTAL"	"2018"	247	
"017105"	"JAN"	"9"	"TOTAL"	"2018"	13	
"020033"	"JAN"	"9"	"TOTAL"	"2018"	782	
"004119"	"JAN"	"9"	"TOTAL"	"2018"	1	
"012098"	"JAN"	"9"	"TOTAL"	"2018"	432	
"017106"	"JAN"	"9"	"TOTAL"	"2018"	186	
"080046"	"JAN"	"9"	"TOTAL"	"2018"	57	
"024057"	"JAN"	"9"	"TOTAL"	"2018"	784	
"048026"	"JAN"	"9"	"TOTAL"	"2018"	177	
"095025"	"JAN"	"9"	"TOTAL"	"2018"	61	
"004120"	"JAN"	"9"	"TOTAL"	"2018"	14	
"081011"	"JAN"	"9"	"TOTAL"	"2018"	3629	
"054027"	"JAN"	"9"	"TOTAL"	"2018"	2477	
"076045"	"JAN"	"9"	"TOTAL"	"2018"	48	
"076046"	"JAN"	"9"	"TOTAL"	"2018"	219	
"056034"	"JAN"	"9"	"TOTAL"	"2018"	192	
"075040"	"JAN"	"9"	"TOTAL"	"2018"	229	
"027021"	"JAN"	"9"	"TOTAL"	"2018"	1323	
"021049"	"JAN"	"9"	"TOTAL"	"2018"	31	
"030057"	"JAN"	"9"	"TOTAL"	"2018"	278	
"019057"	"JAN"	"9"	"TOTAL"	"2018"	285	
"075041"	"JAN"	"9"	"TOTAL"	"2018"	18	
"073013"	"JAN"	"9"	"TOTAL"	"2018"	1771	
"016133"	"JAN"	"9"	"TOTAL"	"2018"	1772	
"004121"	"JAN"	"9"	"TOTAL"	"2018"	77	
"067047"	"JAN"	"9"	"TOTAL"	"2018"	2322	
"079073"	"JAN"	"9"	"TOTAL"	"2018"	47	
"079074"	"JAN"	"9"	"TOTAL"	"2018"	14	
"090039"	"JAN"	"9"	"TOTAL"	"2018"	2	
"080047"	"JAN"	"9"	"TOTAL"	"2018"	7	
"098036"	"JAN"	"9"	"TOTAL"	"2018"	211	
"073014"	"JAN"	"9"	"TOTAL"	"2018"	112	
"037036"	"JAN"	"9"	"TOTAL"	"2018"	731	
"018087"	"JAN"	"9"	"TOTAL"	"2018"	214	
"061050"	"JAN"	"9"	"TOTAL"	"2018"	126	
"064047"	"JAN"	"9"	"TOTAL"	"2018"	61	
"078078"	"JAN"	"9"	"TOTAL"	"2018"	25	
"012099"	"JAN"	"9"	"TOTAL"	"2018"	58	
"015136"	"JAN"	"9"	"TOTAL"	"2018"	361	
"087023"	"JAN"	"9"	"TOTAL"	"2018"	543	
"087024"	"JAN"	"9"	"TOTAL"	"2018"	400	
"076047"	"JAN"	"9"	"TOTAL"	"2018"	37	
"012100"	"JAN"	"9"	"TOTAL"	"2018"	35	
"103042"	"JAN"	"9"	"TOTAL"	"2018"	43	
"028048"	"JAN"	"9"	"TOTAL"	"2018"	678	
"026040"	"JAN"	"9"	"TOTAL"	"2018"	746	
"028049"	"JAN"	"9"	"TOTAL"	"2018"	149	
"013144"	"JAN"	"9"	"TOTAL"	"2018"	290	
"024058"	"JAN"	"9"	"TOTAL"	"2018"	105	
"010032"	"JAN"	"9"	"TOTAL"	"2018"	202	
"066054"	"JAN"	"9"	"TOTAL"	"2018"	83	
"047008"	"JAN"	"9"	"TOTAL"	"2018"	804	
"109011"	"JAN"	"9"	"TOTAL"	"2018"	143	
"039013"	"JAN"	"9"	"TOTAL"	"2018"	1886	
"053015"	"JAN"	"9"	"TOTAL"	"2018"	1092	
"054028"	"JAN"	"9"	"TOTAL"	"2018"	473	
"073015"	"JAN"	"9"	"TOTAL"	"2018"	1497	
"098037"	"JAN"	"9"	"TOTAL"	"2018"	513	
"028050"	"JAN"	"9"	"TOTAL"	"2018"	661	
"046018"	"JAN"	"9"	"TOTAL"	"2018"	1012	
"096031"	"JAN"	"9"	"TOTAL"	"2018"	34	
"001145"	"JAN"	"9"	"TOTAL"	"2018"	0	
"096032"	"JAN"	"9"	"TOTAL"	"2018"	120	
"044029"	"JAN"	"9"	"TOTAL"	"2018"	183	
"022112"	"JAN"	"9"	"TOTAL"	"2018"	4	
"009037"	"JAN"	"9"	"TOTAL"	"2018"	9	
"003093"	"JAN"	"9"	"TOTAL"	"2018"	59	
"103043"	"JAN"	"9"	"TOTAL"	"2018"	0	
"095026"	"JAN"	"9"	"TOTAL"	"2018"	11	
"043024"	"JAN"	"9"	"TOTAL"	"2018"	626	
"001146"	"JAN"	"9"	"TOTAL"	"2018"	265	
"075042"	"JAN"	"9"	"TOTAL"	"2018"	322	
"070037"	"JAN"	"9"	"TOTAL"	"2018"	19	
"001147"	"JAN"	"9"	"TOTAL"	"2018"	30	
"071031"	"JAN"	"9"	"TOTAL"	"2018"	203	
"081012"	"JAN"	"9"	"TOTAL"	"2018"	3067	
"017107"	"JAN"	"9"	"TOTAL"	"2018"	1231	
"058058"	"JAN"	"9"	"TOTAL"	"2018"	436	
"085009"	"JAN"	"9"	"TOTAL"	"2018"	358	
"083046"	"JAN"	"9"	"TOTAL"	"2018"	160	
"001148"	"JAN"	"9"	"TOTAL"	"2018"	209	
"022113"	"JAN"	"9"	"TOTAL"	"2018"	20	
"014040"	"JAN"	"9"	"TOTAL"	"2018"	19	
"001149"	"JAN"	"9"	"TOTAL"	"2018"	36	
"091047"	"JAN"	"9"	"TOTAL"	"2018"	31	
"108030"	"JAN"	"9"	"TOTAL"	"2018"	1873	
"018088"	"JAN"	"9"	"TOTAL"	"2018"	733	
"031011"	"JAN"	"9"	"TOTAL"	"2018"	44	
"034020"	"JAN"	"9"	"TOTAL"	"2018"	1188	
"016250"	"JAN"	"9"	"TOTAL"	"2018"	216	
"020034"	"JAN"	"9"	"TOTAL"	"2018"	477	
"036021"	"JAN"	"9"	"TOTAL"	"2018"	571	
"026041"	"JAN"	"9"	"TOTAL"	"2018"	425	
"028051"	"JAN"	"9"	"TOTAL"	"2018"	151	
"028052"	"JAN"	"9"	"TOTAL"	"2018"	120	
"003095"	"JAN"	"9"	"TOTAL"	"2018"	214	
"025034"	"JAN"	"9"	"TOTAL"	"2018"	301	
"029032"	"JAN"	"9"	"TOTAL"	"2018"	130	
"040019"	"JAN"	"9"	"TOTAL"	"2018"	1186	
"010033"	"JAN"	"9"	"TOTAL"	"2018"	72	
"015140"	"JAN"	"9"	"TOTAL"	"2018"	2740	
"075043"	"JAN"	"9"	"TOTAL"	"2018"	385	
"098038"	"JAN"	"9"	"TOTAL"	"2018"	23	
"076048"	"JAN"	"9"	"TOTAL"	"2018"	918	
"080048"	"JAN"	"9"	"TOTAL"	"2018"	47	
"080049"	"JAN"	"9"	"TOTAL"	"2018"	259	
"089012"	"JAN"	"9"	"TOTAL"	"2018"	367	
"101014"	"JAN"	"9"	"TOTAL"	"2018"	233	
"075044"	"JAN"	"9"	"TOTAL"	"2018"	105	
"063045"	"JAN"	"9"	"TOTAL"	"2018"	750	
"080050"	"JAN"	"9"	"TOTAL"	"2018"	808	
"064048"	"JAN"	"9"	"TOTAL"	"2018"	16	
"062039"	"JAN"	"9"	"TOTAL"	"2018"	64	
"004122"	"JAN"	"9"	"TOTAL"	"2018"	13	
"014041"	"JAN"	"9"	"TOTAL"	"2018"	18	
"075045"	"JAN"	"9"	"TOTAL"	"2018"	36	
"021050"	"JAN"	"9"	"TOTAL"	"2018"	48	
"015142"	"JAN"	"9"	"TOTAL"	"2018"	2111	
"013145"	"JAN"	"9"	"TOTAL"	"2018"	301	
"018089"	"JAN"	"9"	"TOTAL"	"2018"	19	
"008034"	"JAN"	"9"	"TOTAL"	"2018"	21	
"078079"	"JAN"	"9"	"TOTAL"	"2018"	207	
"084023"	"JAN"	"9"	"TOTAL"	"2018"	344	
"027022"	"JAN"	"9"	"TOTAL"	"2018"	565	
"006093"	"JAN"	"9"	"TOTAL"	"2018"	15	
"021051"	"JAN"	"9"	"TOTAL"	"2018"	6570	
"097048"	"JAN"	"9"	"TOTAL"	"2018"	1407	
"012101"	"JAN"	"9"	"TOTAL"	"2018"	79	
"041026"	"JAN"	"9"	"TOTAL"	"2018"	125	
"065067"	"JAN"	"9"	"TOTAL"	"2018"	774	
"040020"	"JAN"	"9"	"TOTAL"	"2018"	714	
"001150"	"JAN"	"9"	"TOTAL"	"2018"	183	
"042024"	"JAN"	"9"	"TOTAL"	"2018"	77	
"103044"	"JAN"	"9"	"TOTAL"	"2018"	73	
"083047"	"JAN"	"9"	"TOTAL"	"2018"	145	
"028053"	"JAN"	"9"	"TOTAL"	"2018"	126	
"013147"	"JAN"	"9"	"TOTAL"	"2018"	342	
"074010"	"JAN"	"9"	"TOTAL"	"2018"	452	
"014043"	"JAN"	"9"	"TOTAL"	"2018"	28	
"012102"	"JAN"	"9"	"TOTAL"	"2018"	69	
"001157"	"JAN"	"9"	"TOTAL"	"2018"	0	
"004131"	"JAN"	"9"	"TOTAL"	"2018"	72	
"037040"	"JAN"	"9"	"TOTAL"	"2018"	349	
"021052"	"JAN"	"9"	"TOTAL"	"2018"	162	
"082049"	"JAN"	"9"	"TOTAL"	"2018"	382	
"070041"	"JAN"	"9"	"TOTAL"	"2018"	12	
"064051"	"JAN"	"9"	"TOTAL"	"2018"	22	
"006104"	"JAN"	"9"	"TOTAL"	"2018"	50	
"078081"	"JAN"	"9"	"TOTAL"	"2018"	848	
"013154"	"JAN"	"9"	"TOTAL"	"2018"	348	
"053016"	"JAN"	"9"	"TOTAL"	"2018"	698	
"097052"	"JAN"	"9"	"TOTAL"	"2018"	76	
"041038"	"JAN"	"9"	"TOTAL"	"2018"	287	
"109021"	"JAN"	"9"	"TOTAL"	"2018"	32	
"056037"	"JAN"	"9"	"TOTAL"	"2018"	123	
"059015"	"JAN"	"9"	"TOTAL"	"2018"	376	
"043031"	"JAN"	"9"	"TOTAL"	"2018"	1154	
"043032"	"JAN"	"9"	"TOTAL"	"2018"	54	
"109023"	"JAN"	"9"	"TOTAL"	"2018"	225	
"051025"	"JAN"	"9"	"TOTAL"	"2018"	723	
"042030"	"JAN"	"9"	"TOTAL"	"2018"	231	
"054032"	"JAN"	"9"	"TOTAL"	"2018"	93	
"071033"	"JAN"	"9"	"TOTAL"	"2018"	206	
"109024"	"JAN"	"9"	"TOTAL"	"2018"	923	
"109025"	"JAN"	"9"	"TOTAL"	"2018"	51	
"109026"	"JAN"	"9"	"TOTAL"	"2018"	62	
"018095"	"JAN"	"9"	"TOTAL"	"2018"	146	
"024060"	"JAN"	"9"	"TOTAL"	"2018"	827	
"026046"	"JAN"	"9"	"TOTAL"	"2018"	3744	
"057040"	"JAN"	"9"	"TOTAL"	"2018"	86	
"018096"	"JAN"	"9"	"TOTAL"	"2018"	105	
"046021"	"JAN"	"9"	"TOTAL"	"2018"	422	
"042026"	"JAN"	"9"	"TOTAL"	"2018"	170	
"043026"	"JAN"	"9"	"TOTAL"	"2018"	541	
"050019"	"JAN"	"9"	"TOTAL"	"2018"	150	
"047011"	"JAN"	"9"	"TOTAL"	"2018"	4140	
"055018"	"JAN"	"9"	"TOTAL"	"2018"	171	
"024062"	"JAN"	"9"	"TOTAL"	"2018"	212	
"005075"	"JAN"	"9"	"TOTAL"	"2018"	129	
"034023"	"JAN"	"9"	"TOTAL"	"2018"	1099	
"041033"	"JAN"	"9"	"TOTAL"	"2018"	53	
"065071"	"JAN"	"9"	"TOTAL"	"2018"	202	
"065072"	"JAN"	"9"	"TOTAL"	"2018"	482	
"065073"	"JAN"	"9"	"TOTAL"	"2018"	648	
"036024"	"JAN"	"9"	"TOTAL"	"2018"	76	
"044034"	"JAN"	"9"	"TOTAL"	"2018"	41	
"085011"	"JAN"	"9"	"TOTAL"	"2018"	96	
"064053"	"JAN"	"9"	"TOTAL"	"2018"	44	
"054030"	"JAN"	"9"	"TOTAL"	"2018"	560	
"062042"	"JAN"	"9"	"TOTAL"	"2018"	22	
"070043"	"JAN"	"9"	"TOTAL"	"2018"	13	
"043029"	"JAN"	"9"	"TOTAL"	"2018"	326	
"041034"	"JAN"	"9"	"TOTAL"	"2018"	106	
"056036"	"JAN"	"9"	"TOTAL"	"2018"	1058	
"067027"	"JAN"	"9"	"TOTAL"	"2018"	50	
"099008"	"JAN"	"9"	"TOTAL"	"2018"	152	
"044036"	"JAN"	"9"	"TOTAL"	"2018"	177	
"036025"	"JAN"	"9"	"TOTAL"	"2018"	135	
"058061"	"JAN"	"9"	"TOTAL"	"2018"	154	
"065074"	"JAN"	"9"	"TOTAL"	"2018"	40	
"023050"	"JAN"	"9"	"TOTAL"	"2018"	1244	
"064054"	"JAN"	"9"	"TOTAL"	"2018"	822	
"109015"	"JAN"	"9"	"TOTAL"	"2018"	37	
"064055"	"JAN"	"9"	"TOTAL"	"2018"	81	
"064056"	"JAN"	"9"	"TOTAL"	"2018"	32	
"055020"	"JAN"	"9"	"TOTAL"	"2018"	188	
"024064"	"JAN"	"9"	"TOTAL"	"2018"	269	
"044038"	"JAN"	"9"	"TOTAL"	"2018"	32	
"006107"	"JAN"	"9"	"TOTAL"	"2018"	36	
"078082"	"JAN"	"9"	"TOTAL"	"2018"	65	
"109017"	"JAN"	"9"	"TOTAL"	"2018"	723	
"109018"	"JAN"	"9"	"TOTAL"	"2018"	1325	
"099009"	"JAN"	"9"	"TOTAL"	"2018"	58	
"012103"	"JAN"	"9"	"TOTAL"	"2018"	75	
"005076"	"JAN"	"9"	"TOTAL"	"2018"	245	
"008037"	"JAN"	"9"	"TOTAL"	"2018"	0	
"028057"	"JAN"	"9"	"TOTAL"	"2018"	1012	
"073016"	"JAN"	"9"	"TOTAL"	"2018"	48	
"041036"	"JAN"	"9"	"TOTAL"	"2018"	722	
"058062"	"JAN"	"9"	"TOTAL"	"2018"	181	
"069053"	"JAN"	"9"	"TOTAL"	"2018"	3	
"109019"	"JAN"	"9"	"TOTAL"	"2018"	31	
"071032"	"JAN"	"9"	"TOTAL"	"2018"	47	
"054031"	"JAN"	"9"	"TOTAL"	"2018"	29	
"055021"	"JAN"	"9"	"TOTAL"	"2018"	128	
"057041"	"JAN"	"9"	"TOTAL"	"2018"	50	
"082050"	"JAN"	"9"	"TOTAL"	"2018"	198	
"058063"	"JAN"	"9"	"TOTAL"	"2018"	516	
"064057"	"JAN"	"9"	"TOTAL"	"2018"	271	
"016139"	"JAN"	"9"	"TOTAL"	"2018"	728	
"070044"	"JAN"	"9"	"TOTAL"	"2018"	11	
"109020"	"JAN"	"9"	"TOTAL"	"2018"	76	
"004137"	"JAN"	"9"	"TOTAL"	"2018"	62	
"048028"	"JAN"	"9"	"TOTAL"	"2018"	1131	
"043030"	"JAN"	"9"	"TOTAL"	"2018"	327	
"082051"	"JAN"	"9"	"TOTAL"	"2018"	33	
"005077"	"JAN"	"9"	"TOTAL"	"2018"	96	
"004138"	"JAN"	"9"	"TOTAL"	"2018"	5	
"064058"	"JAN"	"9"	"TOTAL"	"2018"	55	
"006108"	"JAN"	"9"	"TOTAL"	"2018"	34	
"073017"	"JAN"	"9"	"TOTAL"	"2018"	48	
"013155"	"JAN"	"9"	"TOTAL"	"2018"	5	
"051023"	"JAN"	"9"	"TOTAL"	"2018"	71	
"064059"	"JAN"	"9"	"TOTAL"	"2018"	136	
"076051"	"JAN"	"9"	"TOTAL"	"2018"	77	
"070045"	"JAN"	"9"	"TOTAL"	"2018"	18	
"044044"	"JAN"	"9"	"TOTAL"	"2018"	45	
"100003"	"JAN"	"9"	"TOTAL"	"2018"	2360	
"076052"	"JAN"	"9"	"TOTAL"	"2018"	18	
"030061"	"JAN"	"9"	"TOTAL"	"2018"	11	
"070046"	"JAN"	"9"	"TOTAL"	"2018"	523	
